date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:19	1194767/1194767	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226639d79b-123b0f%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/boxicons.svg?	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/boxiconsd41d.svg	(from https://templates.hibootstrap.com/xpat/default/assets/css/boxicons.min.css)
18:38:20	8398/8398	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226639d79b-20ce%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.eot?	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticond41d.eot	(from https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/flaticon.css)
18:38:20	4544/4544	---M--	200	added ('OK')	application/octet-stream	etag:%226639d79b-11c0%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.woff2	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.woff2	(from https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/flaticon.css)
18:38:20	5612/5612	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226639d79b-15ec%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.woff	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.woff	(from https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/flaticon.css)
18:38:21	8220/8220	---M--	200	added ('OK')	application/octet-stream	etag:%226639d79b-201c%22	https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.ttf	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.ttf	(from https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/flaticon.css)
18:38:21	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Feb%202025%2000:38:01%20GMT	https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.svg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/Flaticon.svg	(from https://templates.hibootstrap.com/xpat/default/assets/fonts/flaticon/flaticon.css)
18:38:22	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Feb%202025%2000:38:01%20GMT	https://templates.hibootstrap.com/xpat/default/assets/css/owl.video.play.png	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/css/owl.video.play.png	(from https://templates.hibootstrap.com/xpat/default/assets/css/owl.carousel.min.css)
18:38:22	126173/126173	---M--	200	added ('OK')	image/jpeg	etag:%226639d79b-1ece5%22	https://templates.hibootstrap.com/xpat/default/assets/img/banner/1.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/banner/1.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:22	317207/317207	---M--	200	added ('OK')	image/jpeg	etag:%226639d79b-57046%22	https://templates.hibootstrap.com/xpat/default/assets/img/about/1.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/about/1.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:22	332363/332363	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-51253%22	https://templates.hibootstrap.com/xpat/default/assets/img/counter/counter-bg.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/counter/counter-bg.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:22	42557/42557	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-1035c%22	https://templates.hibootstrap.com/xpat/default/assets/img/counter/1.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/counter/1.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:23	37298/37298	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-f526%22	https://templates.hibootstrap.com/xpat/default/assets/img/counter/2.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/counter/2.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:23	57668/57668	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-155c1%22	https://templates.hibootstrap.com/xpat/default/assets/img/counter/3.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/counter/3.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:23	59415/59415	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-15d41%22	https://templates.hibootstrap.com/xpat/default/assets/img/counter/4.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/counter/4.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:23	487106/487106	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-80ca3%22	https://templates.hibootstrap.com/xpat/default/assets/img/video-bg.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/video-bg.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:24	223901/223901	---M--	200	added ('OK')	image/jpeg	etag:%226639d79b-36a9d%22	https://templates.hibootstrap.com/xpat/default/assets/img/banner/2.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/banner/2.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:25	428061/428061	---M--	200	added ('OK')	image/jpeg	etag:%226639d79b-6881d%22	https://templates.hibootstrap.com/xpat/default/assets/img/banner/3.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/banner/3.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:25	182073/182073	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-2c739%22	https://templates.hibootstrap.com/xpat/default/assets/img/facilities-bg.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/facilities-bg.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:26	368868/368868	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-5a0e4%22	https://templates.hibootstrap.com/xpat/default/assets/img/facilities.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/facilities.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:27	832306/832306	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-cb332%22	https://templates.hibootstrap.com/xpat/default/assets/img/team/team-bg.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/team/team-bg.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:27	202612/202612	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-31774%22	https://templates.hibootstrap.com/xpat/default/assets/img/banner/4.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/banner/4.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:28	268329/268329	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-41831%22	https://templates.hibootstrap.com/xpat/default/assets/img/title-bg/1.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/title-bg/1.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:28	450734/450734	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-6e0ae%22	https://templates.hibootstrap.com/xpat/default/assets/img/join-img.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/join-img.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:28	193607/193607	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-2f447%22	https://templates.hibootstrap.com/xpat/default/assets/img/contact-img.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/contact-img.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:29	323358/323358	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-4ef1e%22	https://templates.hibootstrap.com/xpat/default/assets/img/title-bg/2.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/title-bg/2.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:29	209255/209255	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-33167%22	https://templates.hibootstrap.com/xpat/default/assets/img/title-bg/3.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/title-bg/3.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:30	273236/273236	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-42b54%22	https://templates.hibootstrap.com/xpat/default/assets/img/title-bg/14.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/title-bg/14.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
18:38:31	181737/181737	---M--	200	added ('OK')	image/jpeg	etag:%226639d79c-2c5e9%22	https://templates.hibootstrap.com/xpat/default/assets/img/title-bg/4.jpg	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/img/title-bg/4.jpg	(from https://templates.hibootstrap.com/xpat/default/assets/css/style.css)
